"Вид_работ
(Group)"	"Наименование_работ
(In group)"	"Объем
(Исходный)"	Вып. до 04.2026	"План на объем
Begin"	Ед.изм.	Норма расхода ч/ч на ед. объем
Окраска. ГТ	Огрунтовка металлических поверхностей за один раз грунтовкой ЭП-0259 100 м2 окрашиваемой поверхности	0,6600	0,0000	0,6600	100 м2	12,0000
Окраска. ГТ	Окраска металлических огрунтованных поверхностей эмалью ПФ-115	1,3200	0,0000	1,3200	100 м2	10,3000
Дополнительные работы	Установка и разборка внутренних трубчатых инвентарных лесов при высоте помещений до 6 м	1,6600	0,0000	1,6600	100 м2	0,5900
Дополнительные работы	Установка и разборка внутренних трубчатых инвентарных лесов на каждые последующие 4 м высоты помещений добавлять к норме 08-07-002-01	1,6600	0,0000	1,6600	100 м2	9,4200
Дополнительные работы	Очистка поверхности щетками ТЕР-2001 64	2 514,0000	0,0000	2 514,0000	м2	0,1700
Дополнительные работы	Устройство антикоррозионного покрытия металлоконструкций полиуретановой эмалью "СпецПротект 109" ТУ 2312-007-81433175-09 . Финишный слой	1,2570	0,0000	1,2570	100 м2	11,0000
Окраска СПЕЦПРОТЕКТОМ 	Струйная очистка водой до степени Sа 21/2 в соответствии с ISO 8501-1:2007 ТЕР-2001 64	180,0000	0,0000	180,0000	м2	0,3800
Окраска СПЕЦПРОТЕКТОМ 	Очистка поверхности щетками ТЕР-2001 64	69,0000	0,0000	69,0000	м2	0,1700
Окраска СПЕЦПРОТЕКТОМ 	Обеспыливание поверхности ТЕР-2001 64	180,0000	0,0000	180,0000	м2	0,0170
Окраска СПЕЦПРОТЕКТОМ 	Обезжиривание поверхностей  ТЕР-2001 64	1,8000	0,0000	1,8000	100 м2	6,5000
Окраска СПЕЦПРОТЕКТОМ 	Устройство антикоррозионного покрытия металлоконструкций полиуретановой грунтовкой "СпецПротект 007" ТУ 2312-007-81433175-09 1 слой толщиной 60 мкм, ТЕР-2001 64	1,8000	0,0000	1,8000	100 м2	12,0000
Окраска СПЕЦПРОТЕКТОМ 	Устройство антикоррозионного покрытия металлоконструкций полиуретановой грунтовкой "СпецПротект 007" ТУ 2312-007-81433175-09 1 слой толщиной 50 мкм ТЕР-2001 64	1,8000	0,0000	1,8000	100 м2	11,0000
Окраска СПЕЦПРОТЕКТОМ 	Устройство антикоррозионного покрытия металлоконструкций полиуретановой эмалью "СпецПротект 109" ТУ 2312-007-81433175-09  2 слоЯ толщиной  по 50 мкм ТЕР-2001 64	1,8000	0,0000	1,8000	100 м2	18,0000
Дополнительные работы ВР	Установка и разборка внутренних трубчатых инвентарных лесов при высоте помещений до 6 м	0,7200	0,0000	0,7200	100 м2	0,5900
Дополнительные работы ВР	Установка и разборка внутренних трубчатых инвентарных лесов на каждые последующие 4 м высоты помещений добавлять к норме 08-07-002-01	0,7200	0,0000	0,7200	100 м2	9,4200
Дополнительные работы ВР	Очистка поверхности щетками ТЕР-2001 64	662,0000	0,0000	662,0000	м2	0,1700
Дополнительные работы ВР	Устройство антикоррозионного покрытия металлоконструкций полиуретановой эмалью "СпецПротект 109" ТУ 2312-007-81433175-09 . Финишный слой	6,6200	0,0000	6,6200	100 м2	11,0000
Козырьки. км1	Монтаж кровельного покрытия из профилированного листа при высоте здания до 25 м ТЕР-2001 64	0,2100	0,0000	0,2100	100 м2	24,0000
Козырьки. км1	Устройство мелких покрытий (брандмауэры, парапеты, свесы и т.п.) из листовой оцинкованной стали ТЕР-2001 64	0,0200	0,0000	0,0200	100 м2	74,0000
м/к под технологическое оборудование. км1	Монтаж покрытия опоры из профилированного листа при высоте здания до 25 м ТЕР-2001 64	0,0210	0,0000	0,0210	100 м2	24,0000
м/к под технологическое оборудование. км1	Устройство покрытий опоры из листовой оцинкованной стали ТЕР-2001 64	0,0025	0,0000	0,0025	100 м2	74,0000
окраска СПЕЦПРОТЕКТОМ (км1)	Струйная очистка водой до степени Sа 21/2 в соответствии с ISO 8501-1:2007	513,0000	0,0000	513,0000	м2	0,3800
окраска СПЕЦПРОТЕКТОМ (км1)	Очистка поверхности щетками ТЕР-2001 64	30,0000	0,0000	30,0000	м2	0,1700
окраска СПЕЦПРОТЕКТОМ (км1)	Обеспыливание поверхности 	513,0000	0,0000	513,0000	м2	0,0170
окраска СПЕЦПРОТЕКТОМ (км1)	Обезжиривание поверхностей  ТЕР-2001 64	5,1300	0,0000	5,1300	100 м2	6,5000
окраска СПЕЦПРОТЕКТОМ (км1)	Устройство антикоррозионного покрытия металлоконструкций полиуретановой грунтовкой "СпецПротект 007" ТУ 2312-007-81433175-09 1 слой толщиной 60 мкм, ТЕР-2001 64	5,1300	0,0000	5,1300	100 м2	12,0000
окраска СПЕЦПРОТЕКТОМ (км1)	Устройство антикоррозионного покрытия металлоконструкций полиуретановой грунтовкой "СпецПротект 007" ТУ 2312-007-81433175-09 1 слой толщиной 50 мкм, ТЕР-2001 64	5,1300	0,0000	5,1300	100 м2	11,0000
